1 152.729000 150.758000 151.032000 152.211000 151.877000 152.709000 153.845000 153.860000 153.607000 152.220000 
2 79.960000 76.423000 76.938000 82.470000 79.158000 80.743000 78.673000 79.607000 77.371000 79.946000 
4 48.116000 46.117000 47.026000 47.449000 45.668000 45.715000 46.642000 47.608000 44.533000 46.113000 
8 35.236000 36.002000 34.860000 33.681000 35.535000 34.156000 39.773000 34.140000 34.713000 34.466000 
16 33.823000 34.069000 33.838000 34.371000 34.319000 34.402000 33.923000 34.059000 34.300000 34.107000 
32 33.972000 34.386000 33.808000 34.556000 34.981000 35.005000 34.260000 34.009000 34.103000 33.855000 
