1 291.512000 288.235000 289.512000 292.318000 290.824000 288.611000 289.260000 292.134000 291.461000 288.874000 
2 150.743000 152.954000 150.828000 151.603000 151.812000 150.668000 150.683000 151.942000 151.366000 150.724000 
4 88.875000 92.523000 90.884000 90.272000 91.812000 92.220000 91.636000 91.084000 90.711000 91.976000 
8 65.992000 75.447000 76.124000 76.152000 77.257000 78.611000 66.120000 66.152000 75.284000 66.157000 
16 65.814000 65.726000 66.162000 65.682000 66.064000 66.117000 65.849000 65.366000 65.894000 65.628000 
32 65.650000 66.043000 65.717000 66.558000 65.240000 65.546000 65.335000 65.547000 67.485000 66.163000 
