1 21.835000 23.908000 24.069000 23.056000 22.373000 24.265000 21.593000 22.790000 23.871000 22.496000 
2 17.079000 17.187000 17.491000 17.780000 15.798000 17.524000 17.769000 15.541000 17.433000 15.477000 
4 11.958000 14.475000 11.090000 12.507000 11.262000 10.885000 11.757000 11.994000 13.444000 10.953000 
8 9.123000 9.218000 8.289000 8.728000 8.234000 11.302000 9.051000 9.372000 8.265000 8.592000 
16 9.132000 10.243000 10.398000 9.463000 12.696000 10.521000 10.363000 11.865000 10.177000 10.706000 
32 10.963000 12.046000 12.525000 10.679000 12.853000 11.265000 11.871000 10.053000 10.782000 10.075000 
