1 1461.193000 1462.495000 1461.111000 1460.918000 1461.473000 1460.501000 1389.530000 1391.696000 1388.440000 1462.965000 
2 823.461000 852.355000 806.576000 881.465000 886.918000 815.469000 818.177000 880.746000 869.044000 845.910000 
4 498.040000 500.195000 482.269000 472.639000 490.618000 477.998000 504.528000 493.072000 493.840000 480.541000 
8 404.241000 411.118000 401.190000 393.785000 408.702000 396.844000 393.606000 409.719000 394.728000 396.648000 
16 406.250000 407.613000 406.941000 406.410000 407.523000 407.737000 406.332000 407.173000 406.846000 406.681000 
32 406.506000 407.391000 405.847000 403.245000 407.480000 407.315000 407.163000 407.527000 407.076000 407.160000 
