1 21.969000 21.861000 22.296000 21.438000 22.744000 23.087000 21.302000 22.360000 22.527000 23.536000 
2 11.582000 13.157000 13.948000 11.210000 13.887000 13.247000 12.937000 11.655000 12.025000 15.369000 
4 8.470000 9.660000 8.050000 8.720000 10.099000 9.137000 8.397000 9.719000 9.469000 7.405000 
8 5.182000 5.989000 5.702000 5.805000 6.714000 5.719000 6.021000 5.722000 6.683000 5.846000 
16 5.875000 5.113000 5.300000 5.191000 5.152000 6.428000 5.033000 5.031000 5.588000 5.380000 
32 5.117000 5.264000 5.251000 5.262000 5.271000 5.209000 5.249000 5.169000 5.175000 5.005000 
