1 4.484000 5.692000 6.697000 5.851000 5.835000 5.823000 5.701000 5.786000 5.817000 4.482000 
2 5.168000 5.381000 5.149000 5.431000 4.522000 5.461000 5.163000 5.197000 4.828000 5.229000 
4 4.243000 4.048000 3.404000 4.202000 4.083000 4.180000 4.290000 4.258000 3.124000 4.211000 
8 3.295000 3.269000 2.820000 3.243000 3.262000 3.837000 3.279000 3.201000 2.907000 3.284000 
16 3.190000 3.149000 3.954000 3.722000 3.651000 3.131000 3.069000 3.887000 3.733000 3.855000 
32 3.488000 4.500000 4.564000 4.220000 4.056000 3.852000 4.329000 3.854000 4.281000 3.420000 
