1 1109.413000 947.424000 945.853000 946.873000 947.643000 945.068000 948.895000 947.001000 947.066000 1104.014000 
2 572.049000 499.561000 496.310000 525.144000 493.962000 504.434000 574.818000 494.514000 504.558000 497.019000 
4 305.670000 304.231000 305.521000 306.561000 306.881000 304.955000 306.397000 304.274000 304.708000 307.356000 
8 254.350000 254.530000 255.094000 255.291000 257.370000 255.118000 261.167000 260.658000 262.068000 249.329000 
16 257.422000 256.529000 257.299000 256.950000 257.777000 257.383000 257.868000 257.267000 257.423000 257.362000 
32 255.046000 254.787000 255.510000 255.420000 256.157000 255.518000 255.309000 255.616000 255.342000 255.888000 
