1 4.634000 5.854000 4.436000 5.871000 3.444000 5.833000 4.569000 5.848000 4.225000 5.675000 
2 3.170000 3.463000 3.439000 3.423000 3.323000 3.320000 3.341000 3.385000 3.045000 3.368000 
4 2.806000 2.958000 2.837000 2.957000 2.984000 2.921000 2.993000 2.983000 2.845000 3.002000 
8 3.256000 2.742000 2.941000 3.298000 2.674000 2.778000 2.929000 2.979000 2.929000 2.681000 
16 3.412000 3.396000 4.166000 3.450000 3.245000 3.483000 2.713000 3.605000 3.341000 3.254000 
32 5.435000 4.843000 4.956000 5.323000 4.746000 5.387000 4.458000 5.274000 5.259000 7.278000 
