1 5.305000 4.854000 5.441000 4.037000 5.474000 5.434000 4.396000 5.327000 5.287000 5.685000 
2 2.996000 3.022000 2.513000 2.652000 3.175000 3.022000 3.222000 3.105000 2.841000 3.022000 
4 1.784000 1.883000 1.830000 2.147000 1.887000 2.137000 1.745000 1.792000 1.794000 2.098000 
8 0.966000 0.989000 0.963000 0.975000 0.950000 1.000000 0.967000 0.984000 0.968000 0.976000 
16 0.962000 0.935000 1.078000 1.033000 1.042000 1.027000 1.157000 1.008000 1.064000 2.728000 
32 1.795000 1.642000 1.714000 1.807000 1.526000 1.611000 1.949000 1.564000 1.641000 1.643000 
