1 500.888000 349.146000 498.614000 346.799000 499.041000 348.194000 499.181000 498.257000 345.760000 498.624000 
2 252.250000 253.743000 252.566000 255.310000 253.185000 255.358000 254.884000 254.758000 253.060000 252.425000 
4 155.773000 154.718000 157.238000 154.335000 157.678000 154.272000 157.837000 155.481000 155.567000 155.718000 
8 122.602000 123.023000 122.234000 123.042000 121.322000 122.597000 122.618000 122.274000 122.362000 122.027000 
16 113.938000 102.950000 113.696000 113.601000 114.074000 113.367000 114.099000 113.462000 113.791000 113.377000 
32 111.440000 110.695000 109.885000 111.202000 113.924000 111.226000 111.007000 110.943000 109.645000 110.740000 
