1 412.417000 414.202000 410.335000 414.128000 409.953000 
2 257.917000 258.278000 255.861000 256.691000 255.128000 
4 131.324000 131.647000 127.525000 130.733000 129.603000 
8 87.639000 87.651000 87.122000 87.598000 86.943000 
16 83.341000 87.485000 87.508000 87.541000 87.741000 
