1 7.324000 8.723000 8.947000 8.724000 8.734000 
2 4.667000 4.610000 4.639000 4.611000 4.643000 
4 2.703000 2.577000 2.706000 2.561000 2.556000 
8 2.163000 2.164000 1.913000 2.166000 2.695000 
16 2.078000 2.313000 2.054000 2.346000 2.313000 
