1 176.747000 172.986000 168.262000 164.094000 171.347000 
2 89.458000 90.751000 89.733000 91.935000 93.482000 
4 47.603000 50.698000 49.543000 50.333000 53.323000 
8 29.710000 29.628000 36.993000 29.676000 36.849000 
16 30.796000 30.520000 38.406000 30.883000 30.623000 
