1 785.782000 788.822000 787.470000 740.564000 738.518000 
2 393.925000 395.961000 392.960000 391.610000 394.754000 
4 213.533000 191.450000 212.014000 191.121000 215.615000 
8 131.761000 167.383000 131.640000 166.882000 131.611000 
16 175.153000 134.101000 175.234000 134.063000 175.200000 
