1 4490.135000 4438.150000 4449.295000 4445.281000 4436.901000 
2 2266.504000 2268.548000 2269.674000 2266.661000 2270.170000 
4 1198.968000 1202.663000 1201.068000 1200.258000 1198.077000 
8 662.836000 665.841000 662.680000 663.205000 661.977000 
16 572.593000 569.293000 572.359000 571.796000 471.501000 
