1 9.595000 9.954000 9.261000 9.227000 9.230000 
2 7.631000 7.626000 7.634000 7.641000 7.617000 
4 4.580000 4.600000 4.569000 4.331000 4.343000 
8 3.042000 3.397000 3.525000 3.294000 3.352000 
16 3.326000 3.584000 2.969000 3.624000 3.695000 
