1 4432.291000 4430.932000 4444.779000 4430.553000 4432.120000 
2 2239.336000 2266.496000 2267.885000 2270.566000 2311.369000 
4 1194.650000 1199.660000 1203.294000 1200.245000 1195.393000 
8 664.069000 664.122000 663.385000 662.138000 710.767000 
16 552.733000 552.456000 550.686000 646.646000 552.877000 
