1 794.417000 792.978000 789.606000 792.229000 790.559000 
2 479.287000 479.838000 477.317000 480.616000 480.377000 
4 235.124000 236.226000 237.494000 238.302000 236.220000 
8 160.965000 161.787000 160.471000 161.752000 160.679000 
16 162.823000 161.565000 162.566000 162.732000 162.701000 
