1 6118.301000 6116.298000 6118.944000 6110.865000 6116.611000 
2 3103.528000 3105.096000 3107.628000 3107.684000 3103.873000 
4 1542.959000 1702.017000 1545.701000 1545.692000 1545.701000 
8 1146.972000 1147.508000 1149.255000 1150.449000 1150.559000 
16 1170.850000 1168.216000 1168.244000 1168.178000 1168.310000 
