1 6114.829000 6118.237000 6119.076000 6115.371000 6118.885000 
2 3038.879000 3040.334000 3083.104000 3033.273000 3082.489000 
4 1631.056000 1627.874000 1635.751000 1628.866000 1634.809000 
8 896.329000 894.498000 898.382000 897.136000 935.201000 
16 724.115000 628.277000 725.786000 628.128000 629.916000 
