1 787.470000 783.616000 785.990000 783.357000 742.332000 
2 401.374000 400.477000 400.896000 399.027000 402.620000 
4 220.136000 220.454000 209.674000 222.916000 223.087000 
8 137.672000 184.678000 184.791000 184.681000 184.654000 
16 135.811000 135.897000 182.679000 182.994000 135.974000 
