1 8.647000 8.125000 8.499000 7.921000 8.492000 
2 4.546000 4.555000 4.527000 4.378000 4.534000 
4 2.680000 2.656000 2.702000 2.655000 2.645000 
8 2.073000 2.642000 2.084000 2.314000 2.098000 
16 2.245000 2.242000 2.261000 2.256000 2.217000 
