1 56.906000 57.314000 57.007000 56.466000 54.853000 
2 31.936000 31.368000 32.380000 31.397000 32.468000 
4 17.185000 17.228000 16.596000 17.216000 17.165000 
8 12.748000 10.074000 10.082000 12.804000 10.089000 
16 10.181000 13.046000 12.708000 10.137000 13.051000 
