1 2150.189000 2088.864000 2062.887000 2089.607000 2089.673000 
2 1067.986000 1109.773000 1068.265000 1069.479000 1105.667000 
4 572.724000 572.203000 564.235000 573.550000 564.857000 
8 378.018000 379.039000 374.667000 378.237000 378.322000 
16 368.484000 335.480000 335.752000 335.508000 336.146000 
