1 56.544000 55.415000 53.289000 54.748000 56.589000 
2 31.176000 31.234000 31.108000 30.460000 31.264000 
4 16.467000 15.325000 16.500000 16.465000 15.354000 
8 11.521000 11.524000 11.543000 11.594000 11.485000 
16 12.081000 9.690000 9.730000 12.145000 9.891000 
